用户ID,用户名,评分,评论内容,点赞数,发布时间,设备型号
4345422,玩家0422,4,"純路人,見到這個角色過來玩半天就刪了,玩法太單調犯睏了 我還是云劇情去吧……",2,2024-04-23 02:27,小米Redmi K30 Pro Zoom Edition
65355865,纳尼,5,玩了这么多游戏，不得不承认fgo是真的耐玩，期待游戏越做越好😍😍😍,,2024-04-22 22:09,小米Xiaomi 14 Pro
87283,魔界人偶,4,谁能想到，退坑两年还有回坑的一天😈<br />下载！启动bgo！福袋？氪一个！达芬奇？,14,2024-04-22 03:14,Vivo X100 Pro
717881,艾迪露迪,1,孩子们快跑，300抽保底的游戏不好玩，硬凑300抽才出一个五星，10连下去全是垃圾,13,2024-04-21 00:35,Vivo V2048A
520582390,lain,5,不是，我就抽了五次,,2024-04-20 18:11,Honor X40
42290318,光之生命体,5,战斗太耗时，而且关卡它那个次数也比较多。战斗通过一个关卡得到奖励需要花很长时间。,,2024-04-19 22:37,红米 K30 Pro
414892608,沃夫林,5,我爱摩根,,2024-04-19 12:50,OnePlus 10T
435013163,夜见澪,5,日本人在fgo里装了炸弹 卸载就会爆炸,,2024-04-19 11:18,未提供
101412992,佬毒氪,1,🃏抽卡体验：<br />沟槽的fgo，在狂娜池子里陆陆续续总共投入了1k4石头和百来张呼符，每次狂娜池子投入换算成圣晶石都有大几百，一个狂娜都没有。,6,2024-04-19 01:33,Huawei Mate 50 Pro
577812201,快手第一长头发,5,亿点肝,,2024-04-17 16:27,未提供
38666695,鸽鸽子睡觉觉！,5,投降书🏳️🏳️<br />本人从未在互联网上侮辱过FGO大人，本人虽然身为型月粉丝，但是实际上经常研究时FGO大人，经过长时间的关注，我发现FGO才是第一二游。对于现如今发生的一切事情，我深感抱歉，并非常愧疚。我在此发誓，从此不再与反月吧有任何联系，特写此书以表愧意。<br />黑贞加强了，我是FGO忠实的狗,,2024-04-17 08:47,红米 K30
106199042,想起她眼中带泪,5,萌新，原来推荐看过，一直没入手，现在听说有自选入手，但是不知道怎么玩，有没有群聊？或者是大佬怪推荐一下😿,,2024-04-16 20:25,Vivo IQOO 10
587495815,该用户已注销,5,旧剑抽到养起来了，了结了两年前刚入坑时的心愿，为了这个男人，沉了两次池子，现在唯一的念想没了，该退坑了，这破游戏几年了，帅哥角色用手指头都数得清，本以为全是村正旧剑级的角色，结果立绘越画越丑，抽的欲望都没有，明明礼装都能画好，搞不懂立绘为什么画不好，有几张立绘的脸真的是救都救不回来的丑，真的受够了,,2024-04-12 16:02,Redmi Note 10 Pro
472389179,沃德海,3,玩了好几年了，好游戏是好游戏，b站运营真的不行。作为老游戏没有自动操作是硬伤，全靠手操（3t机械化），不过皮肤奖励可以靠活动获得，这已经比大多数二游良心多了,1,2024-04-12 14:53,Vivo IQOO Neo3
123697972,User123697972,4,带情怀，游戏性很低，不是IP粉慎重,,2024-04-12 10:46,Vivo IQOO 11
492739803,Missly,5,挺喜欢fate系列的。,1,2024-04-12 09:13,iPhone XS Max
58170691,jjg,5,沉淀多年，黑贞已然登神🤓。。。另外。。我是尼禄小姐的苟😤🥵🥵🥵,45,2021-02-24 10:32,小米Xiaomi 14
3125295,Myukura,4,厨力游戏吧？每天上线清清体力种苹果，剧情有几章是挺好的倒是。。。但是要问坚持下去的动力实在是只有厨力了。。。没有樱和士郎的话也许早就退坑了吧？唉，bgo。,1,2024-04-11 22:01,iQOO Neo 5 活力版
100544686,无聊,1,没出货,3,2024-04-11 16:29,三星Galaxy S22+
29854899,light空白,1,逆天爆率,6,2024-04-11 10:19,Redmi K40 游戏增强版
4533685,萝卜不要用手摘,5,2024 04 11<br />这兽尼禄池子怎么还不开？<br />2023 11 10<br />小时候我以为我会玩这款游戏一辈子，现在我明白了，哪怕我不再玩这款游戏，也没有关系了，因为已经不需要再用眼去看英灵们了，已经存在于心中的故事，将会一直这样闪耀下去。<br />p<br />退坑了...再见从者们，再见了小茄子<br />我去别的风俗店逛一圈<br />之后会回来的，诶诶诶，别打别打啊啊啊<br />----－－－－－－－－－－－2020 04 09－－－－－－－－－－－－－－－－－－－－－－－－－－－<br />氪金也改变不了沉船的命运，我以后要是再氪fgo:(我就从这跳下去，没有抽到旧剑<br />没想法，这是我唯一一个从头到尾没有弃坑的游戏～<br />－－－－－－－－－－－－－2019 04 10－－－－－－－－－－－－－－－－<br />哇啊啊啊！一年前许愿的枪狐枪清姬和泳装小莫！不到30个石头就都出了！哇！单抽出奇迹！真的真的！我来***了！嗯嗯嗯！顺便再贪心的许愿一下伊利亚吧！,38,2023-11-10 03:42,Vivo X90 Pro+
392523892,乘风,5,FGO确实不错,,2024-04-09 12:57,Honor 60 SE
473835425,游手好闲的猪,3,石头太贵了吧，有时候抽角色想氪点金了，但看到价格就放弃了😇,1,2024-04-08 04:28,未提供
415849875,啊哈,1,滚吧，这种卡池爆率玩个屁开局都没得,11,2024-04-07 19:55,未提供
437229820,云吞天,5,新人，这个算欧还是黑,,2024-04-07 14:47,Vivo IQOO Z8x
356185408,明朗,5,你们谁帮我组一个撒狗粮的队伍啊？对是日服。🙏,,2024-04-07 14:37,华为荣耀9X
26295954,荒,3,我从来没有这么非过，真的，沉船沉到我哭着肝石头。<br />五周年开始的时候，看到卡池的c呆，我幻想着用手里的660石头把她带回迦<br />没了。<br />两个对不起，一个哪吒，一个大姐。<br />五星都没歪到。<br />然后是晚上活动的石头。<br />很好，礼装很好。<br />群里在晒卡，我在安慰我自己<br />没事的，大不了明年再抽。<br />泳装活动开了，签到奖励也来了。<br />两发十连，三张呼符。我没有幻想出五星，我只想要一宝氵巴妈，一宝就好。<br />也沉了。<br />我忍不住了。<br />我回想起来打free本，打幕间，刷羁绊时我激动的心情。<br />真的，真的，真的没动力玩下去了。<br />9.17<br />且不谈沉船的事了，陪我走过大秦异闻带的从者们现在连名字都没有了……<br />想说点什么却也说不出来，但我会记得在大秦异闻带的日子。<br />02.6.09<br />😃,49,2021-08-28 10:50,华为荣耀20Pro
28148657,森川千夏,4,哈哈 回头翻评价发现评论区全是2kh+的老东西 那就祝福大家在即将到来的夏日池捞到汇呆吧,4,2024-04-06 01:06,荣耀9X Pro
452356896,我推天下第一,5,村正我老婆😋<br />🧝🏻‍♀️角色人设：<br />剧情塑造的很好 特别是第七特异点巴比伦尼亚 人物塑造很好 剧情跌宕起伏虽然人理奠基值只有a＋，但我感觉他的值肯定是大圆桌骑士那一特异点<br />1.5的传承地底世界雅格泰也很让我震惊 山鲁佐德人设塑造在我心中是第一 世界观胜过了巴比伦尼亚 一千零一夜的画中世界有很完美的展现,21,2024-04-04 10:59,未提供
34899262,怕冷的企鹅X,5,Fgo很有特色，想玩的玩家不需要人推荐，不想玩的玩家有人推荐也不会玩。,4,2024-04-03 09:08,OPPO Reno 5
3883385,念霜如荧,1,200抽没有一只五星英灵，真好玩,7,2024-04-03 01:18,小米Xiaomi 14
18162039,青。,1,作为纯新人来说，真的不好玩，各种意义上，可能原作党会很喜欢,14,2024-04-01 00:29,华为Mate30 Pro
629225082,史发隆,5,6发单抽二宝仇信,1,2024-03-31 23:11,OPPO R15x
144644119,User144644119,4,💃🏻立绘建模：<br />一等一<br />🧝🏻‍♀️角色人设：<br />好的特别好，差的特别差，两极分化<br />🃏抽卡体验：<br />欧起来很爽，非起来极易红温<br />🌃画面音乐：<br />真不错,1,2024-03-31 22:46,华为ADA-AL00
543166140,umm,3,怎么说呢…本来特别期待的这么多大咖都投入到这个游戏里，，，但是真的有点…无聊？,3,2024-03-31 14:47,Oppo A36
433233706,神,4,游戏玩法已退出环境 但是游戏文化并没有<br />希望每一个玩fgo的人……,4,2024-03-31 01:58,OPPO Reno标准版
391225575,Haru,3,【2024/3/30】开什么玩笑怎么可能不玩啊啊啊啊啊啊啊啊啊啊岩窟王你带我走吧😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭<br />【2024/1/16】OK果然是自己最懂自己，抽完奥伯龙就a了，目前所有强力拐和对应强力光炮都抽了，这次回坑补了c呆、杀狐、奥宝2宝、rba、梅莉、水伊吹2宝，后面出的角色暂时没有特别喜欢的，先保留吧估计很久也不会上线了<br />【2023/8/10】谢邀 奥伯龙泳装过于可爱提前回坑攒石头等12月底的蛾子了🙂！有加好友兴趣的请大力加我（可能什么时候突然又退坑了）<br />前几天玩了1999，既视感让我想起了几年前玩的这玩意....游戏时长是我上一年回坑看完新出主线后开始算的，原本已经在这游戏磋磨了三四年.....<br />怎么说，我能在这个坑那么久也是一个奇迹，原本除了剧情没啥感兴趣的，玩得越久越觉得自己的审美随着各种离谱立绘的出现而滑坡，对游戏缺点的包容度也越来越广，自从玩了fgo，试玩其他新出的游戏都以“比起fgo也还好？”的态度来面对<br />想起我还在这氪了五宝伯爵，又是自豪又是悔恨的心情....fgo你欠我的拿什么还，我到现在也还是很爱他😭,106,2023-06-04 13:04,红米 K40S
7378026,寒江暮雪时,5,太棒辣，我又有100石头补宝摩根辣！建议bgo多来点😃😁<br />/////<br />2024年了，看了一眼之前的评论，那会立绘和谐破防的感觉还历历在目，不过这么长时间过去了，我似乎也慢慢接受了。<br />思来想去，还是改成五星吧，当然，这五星不是给你b的，而是这款游戏。<br />总的方面从两个地方来评价吧，游戏和b站运营。<br />fgo，一款神奇的游戏，它有着二游里最垃圾的游戏性，有着最无聊的玩法，有着最简陋的战斗方式。但是同时，它也有着二游里最好的剧情和最好的人物塑造——哪怕这个角色是个不起眼的低星。<br />我不否认fgo的一些剧情很水，也不否认这个游戏不是所有的剧情都很精彩，但是怎么说呢……它精彩的剧情实在让人难以忘怀，以至于过去了很久你还能想到，啊，这篇故事，真的很好。<br />奈绪蘑菇，我真的很佩服他——尽管他有时候犯病喜欢整烂活，比如2.6里意义不明的玛修剧情。但是不可否认的是，他主笔的剧情不管是立意还是世界观都异常的精彩。1.6到1.7的史诗感，还是2.6到2.7，关于希望和生命的立意，他的故事总的来说，看完之后都会有种“原来，这就是爱与希望的故事”<br />其他的写手的剧情也有精彩的，比如说2.1和2.51，东出还是有两把刷子的，虽然看完后的震撼感不如2.6和2.7。不过，f不管是哪个写手，主线写手也罢，一些写活动的写手也好，甚至是最烂的樱井光……哦，樱井光甚至最近都风评逆转了。总之，这个游戏的写手不管是谁，都有好好的塑造每一个角色，这一点我觉得是很难得的。以至于每当我觉得，这个游戏没意思的时候，却还是会继续坚持下去，因为我发自真心的喜欢这个角色的人设性格，我想，应该没有哪个游戏会这样只靠人设剧情就能让我一直玩下去了吧，哪怕它本身其实真的很烂。<br />写的有点多了……感慨居多，文笔也不太行，最后只希望螺旋社能不摆产能能高些吧，你他妈天天氪佬这么多日服还时不时登顶，你就这个产能？对得起玩家吗？***，退钱！<br />游戏本身说完了，扯扯b站运营吧。<br />其实也没什么好说的，你b一开始对fgo很好，可惜后面换人了，你b也挣到钱了，开始对fgo爱答不理了，9周年的那些破事我就不提了，连本来应该有的活动也因为要多掏版权费而一拖再拖。还不停的和谐立绘和文本，立绘我能理解是政策也就算了，文本是在？我寻思人家农里的历史人物也没改名字，怎么到你这就非改不可，我一直无法理解也无法原谅，哪怕现在已经习惯了。<br />不过你b现在似乎股票大跌开始记得月球人的好了，运营开始活跃起来并且把以前的东西全补了……甚至开始多发石头了。bgo的广告推广力度给人的感觉也加大了，我暂时可以认运营一个好，也懒得骂了，最近运营给我的感觉也确实是像是个人。只希望不是为了最后压一笔月球人的钱然后库库一顿摆烂和谐。希望能继续保持下去，我是真的怕了。,,2022-08-25 20:08,一加手机9 Pro 5G
423852355,问问等等alter,4,激烈的指令卡回合制游戏😆,2,2024-03-28 21:19,OnePlus Ace 2
25439701,🍑,2,好玩。但一年两五星真的非，叶良树太狠了，怀念以前一百抽三五星的时候了。现在还很卑微，不敢加好友~螺旋社老废物,3,2024-03-28 19:32,Vivo Y78+
627687233,绮筵,5,&#34;二次元动漫爱好者的福利！收集心仪卡牌，感受动漫世界的魅力，冠位指定，实现你的命运！&#34;,1,2024-03-27 23:19,Android
37013693,雪之下,5,先进的回合制，紧张刺激的指令卡战斗，时常发病的剧情，堪称同类游戏的唯一。让我每一次想夸它的时候都会陷入迷茫。,,2024-03-27 11:51,未提供
64158571,手机用户64158571,3,游戏性约等于零，不是说玩法不行，是可玩性几乎为零，升到满级的体力都不够你打几次日常本的，玩法除了主线剧情，幕间物语和日常本就没了，只有开活动的时候还算有点乐子。<br />再加上这是b服的游戏，B服啥尿性不说了吧，所有渠道服里福利最扣的，账号又是最难搞的，没入坑的赶紧跑。,1,2024-03-26 12:53,华为 Mate 30 5G
427067055,低调,4,激情上线，激情种树，激情免费十连，激情下线😊,,2024-03-25 13:33,联想Legion Tab
105806878,闲余,4,玩的有点糊里糊涂，让我再玩玩看看,,2024-03-24 15:10,Redmi Note 12 Turbo
37268354,比企谷八幡,5,主线真让你把游戏盘活了啊,,2022-07-13 17:54,红米 K30 5G
420928507,🍓,5,我老公为什么无了？,1,2024-03-23 21:36,未提供
11156365,突突突,1,非洲人都哭了,3,2024-03-22 04:17,未提供
414987980,君不兮,4,不懂就问，这游戏的群就没有几个正常人吗？😅之前加过一个，但是呢……成分复杂……,2,2022-06-07 03:03,CMDC SP210
534467369,红豆双皮奶,5,我又回来了，FGO真的很好玩❤<br />🧝🏻‍♀️角色人设：<br />超赞<br />💃🏻立绘建模：有的立绘真是一言难尽，我的妹妹头突破之后怎么变成虎背熊腰的了🥹🥹🥹,,2024-03-20 08:02,未提供
329762721,泰p,5,从动漫来的 挺还原的 推荐👍🏻,,2024-03-18 20:49,小米 Redmi Note 9 Pro 5G
24170697,手机用户24170697,5,第一款手游。<br />给五星不是给游戏本体而是给型月IP，我的acgn入坑系列。,,2024-03-17 00:21,未提供
505439287,刘·防尊,5,剧情非常好，看小说看的很爽，刚玩几个月，把能打的都打完了，剧情也看完了，就没什么可玩的了，直接进入养老模式，每天上上线摘摘苹果这样子，还有赶紧出迦勒底亚斯篇我等不及了！,,2024-03-16 18:36,Hi nova 9 Pro
327651088,User327651088,4,厨力游戏，伤害不行靠助战，紧紧抱住大佬腿,,2024-03-15 21:30,未提供
365476914,newblaohan,4,说实话这游戏不适合玩，只适合看剧情😊,2,2024-03-14 20:04,Vivo S15 Pro
543992351,genjin,5,可玩性一流，画面音乐一流，运行服务二游顶流之一，成长体验极佳。玩了6年，实际登录天数两年真是觉得我愧对了这款游戏。,,2024-03-14 06:57,华为荣耀8X
82468355,(●—●),5,除了剧情，可玩性相当于没有,1,2024-03-14 00:46,未提供
34965915,🎨イスカンダル°,5,每一年必抽的白色情人节,,2024-03-13 07:05,一加手机9 5G
66851788,家悦橘君,4,勾史游戏，但会一直玩,2,2024-03-12 16:14,未提供
594842078,郁金香,3,这玩意儿真能看游戏时长么,,2024-03-12 16:04,Redmi K60
389230904,芭芭拉冲鸭,5,10年前的玩法了可玩性为0，毕竟是厨力游戏 有厨力才能肝下去，除了玩法和运营其他都是顶尖,,2024-03-09 11:40,荣耀 V30 Pro
31114154,森 默,5,不是，你都玩bgo了你还看评论？,4,2024-03-08 17:18,未提供
28494243,jojo我不做肥宅了,5,游戏性也就那样。剧情还不错，碰上有意思吸引人的我就会慢慢看，不喜欢就全跳过😂(2.6和2.7的剧情我还是很喜欢的)。这游戏也不需要什么朋友，自己当单机玩无聊打发时间也是极好。有活动的时候做做活动，长草期推推剧情打点幕间和强化本。去年90++劝退了一段时间，回来也不会跟不上。,,2024-03-07 21:21,联想Legion Y70
6390799,殇凌ゞヤ,5,💃🏻立绘建模：<br />参差不齐，上限极高下限极低<br />🃏抽卡体验：<br />我玩过的所有抽卡游戏最惨的抽卡体验，抽卡两小时，回头哭三天，保底啥用没有，欧非差距天上地下，fgo抽过卡，看别的游戏都是良心游戏<br />🎮可玩性：<br />老生常谈的没有可玩性<br />🌃画面音乐：<br />画面上等音乐顶级，1.6之后主线剧情保证在及格以上，更有不少2.6，2.7这种满分表现<br />✍🏻建议：<br />国服：快跑，现在还在玩国服的不是沉没成本太高就是老婆感情太深<br />日服：如果真想玩就去日服<br />最好的fgo游玩方法：去b站看大佬翻译的剧情和二创<br />30护符2个库库尔坎4个雨神，我宣布这游戏暂时就是神作，伟大无需多言！,41,2023-09-26 17:53,一加手机Ace 3
65091037,LAbRynth,4,看番导致的下载，游戏性说实话就那样，立绘也比较参差不齐，总的来说能舔到自己喜欢的从者还是很高兴,1,2024-03-05 10:17,小米Redmi K40
624737226,花火,4,"fate也算大IP了，来玩游戏的应该都是被动漫吸引来的。但是能玩下去的人很少。除了各种卡面和谐之外，还有最低的出货率和最高的保底。（fgo以前连保底都没有）fgo玩法趣味性低，但剧情非常好。要是能坚持到第七章的圆桌骑士，就会对剧情有明显的感触。（也许很多人坚持不到第七章）fgo出货率虽低，但它每年的福袋是很划算的，花费100元购一发十连，可在诸多卡池中选一个自己中意的，此发十连必出货。<br />总而言之，fgo适合爱看剧情的人入手，更多的是将其当做一本书而不是一个游戏。当然，你也可以来厨角色，好多角色人设也很有意思很招人喜欢。至于喜欢fgo卡面的，日服那边已经很长时间没有出好看的角色了（就个人审美而言），但国服不久就出夏活了，会有好看的新角色。<br />欢迎各位来游玩，各位也可以加我借用我的英灵（id：100,144,124,337），本人咸鱼+xp党，练度不算大佬级，但游戏里的其他大佬是不会拒绝萌新的。",46,2024-03-04 12:56,华为 nova 7 Pro 5G
501264570,雪中魂,5,BGO的符合国标可真是太悲伤了,,2024-03-03 23:45,iPhone 15 Pro Max
103391708,時光荏苒 天道酬勤,5,为什么，为什么，为什么我进不去了，一直闪退,,2024-03-02 01:21,未提供
437068482,芄兰,5,陆陆续续也玩了不知道多少年了，其他游戏都退坑了就不碰了只有迦勒底是藕断丝连的，虽然有各种各样的缺点，但是这款游戏或者说这个IP，带给我的精神寄托确实是最完美的，虽然大家都调侃这游戏怎么会有新人啊都是老油条硬撑着罢了,51,2024-02-29 22:12,联想Legion Tab
45603088,User45603088,4,有谁知道黑贞什么时候复刻吗？,,2024-02-29 09:24,红米 Note 9
15662363,手机用户15662363,4,都2024年了，还能出新从者和5年前从者一样的技能组，是nb的，注意这是个剧情向游戏(个人理解)，抽卡一定不要上头,,2024-02-28 13:05,小米Mi 10
583681642,黑泽青玉,5,好玩的游戏里面的人呢？,,2024-02-27 15:26,未提供
49390011,鵲南,3,对新手很不友好。,1,2024-02-20 17:01,Redmi K60
971142,绝世逍遥魂,5,老弟 6000小时不是我的极限 是taptap的极限 bgo包好玩的🙋,,2024-02-20 15:55,小米Mi 11 Pro
605501082,7,3,🧝🏻‍♀️角色人设：<br />剧情很棒,,2024-02-19 19:59,OPPO A9中国版
408964645,食堂泼辣酱,4,破游戏一个，但不忍打低分，这些年就fgo在我手机里连续活几年，从被别人带入坑到带别人入坑。<br />💃🏻立绘建模：<br />时好时烟<br />🧝🏻‍♀️角色人设：<br />看编剧了<br />🃏抽卡体验：<br />😨<br />什么叫大号几百发不出，小号几护符就出了<br />🎮可玩性：<br />乐<br />🌃画面音乐：<br />还行<br />🔖运营服务：<br />想说史，但考虑隔壁二游，emm比史好一点,6,2024-02-17 15:59,小米Mi 11 Lite 5G
4129916,人世无常,5,最近准备回坑了，看看我可爱的巴萨卡,1,2024-02-17 11:49,Redmi Note 12 Turbo
405738773,suki,4,大家都来玩我们fgo吧，我们fgo有着参差不齐的立绘，攻击性强的卡面，良心330保底和刺激的回合指令卡战斗，和可爱的后辈一起拯救人理哇塞这也太棒了吧🙀别的游戏有自动战斗扫荡我们fgo有连续出击，打不过就续关，这也太斯巴拉西了吧😧不过没关系这些问题都不是问题只要有剧情音乐厨力来凑我就还继续玩fgo，大家快去看我们fgo八周年pv吧现在入坑现在坐牢玩到就是赚到😽,4,2024-02-15 21:55,荣耀 畅玩30 Plus
600330731,喝茶,4,感觉还挺不错的，虽然是也是一种卡牌类的游戏但是里面的战斗模式对我来说很新颖，而且里面的文本内容能够让人快速的代入进去总体来说还是蛮不错的。但是里面的抽卡系统还没有体验，而且对我来说我本身也是一个比较佛系的玩家什么时间都可以开始,1,2024-02-15 13:02,一加手机PHP110
527451149,麋蓑,5,超前的音乐，特别的美术，先进的剧情，“刺激”的玩法,,2024-02-14 15:51,未提供
610637557,梅拉克斯伊斯卡,5,厨力入坑,,2024-02-12 22:39,华为荣耀9i
5521801,Jar。,1,2024.2.12更新:<br />今天，回坑抽卡，越抽越不对劲，不信自己那么非，结果抽光580多石头30护符，一个5星都没有！！！难以置信！！！这抽卡体验，赶紧倒闭吧。<br />以下2018旧评论:<br />这算是我唯一能长期玩下去的游戏了。从开服玩到现在。对于粉丝来说，这游戏给力爆表。<br />再说说别的。我一直在寻找那种能一边看视频，一边玩的游戏，看电影玩游戏两不误。为此我几乎把所有热门的游戏下了个遍。崩坏三，碧蓝，少女前线，以及最近的万象等等。以上只有碧蓝当初坚持了两个月，后面因为手机发热以及太肝赶紧跑（这也是我又爱又恨的游戏）。手机里的游戏删来删去就FGO一直在哈哈。,8,2024-02-12 03:22,未提供
59638581,手机用户59638581,1,开服玩家，就新年出了一个五星，已经6个月没出一个五星了，越玩越没劲，狗粮芙芙各种溢出,3,2024-02-10 22:48,OnePlus Ace 2
439540612,茜茜,5,游戏真的很好玩，不少人看过fate吧？是真爱党玩这游戏没错了！玩法上是养成回合制类，有优点就会有缺点，抽卡爆率太低太低，获取难度有点高，攒了很久的卷子没抽到喜欢的角色😭,2,2024-02-09 13:50,华为荣耀9X
38490050,山茶钰雪,5,玩的有点费劲，为什么角色图鉴不能直接显示名字，还要一个一个点开查看，那些材料也不能点击直接跳转到获得地点，也看不了名字，有些不知道名字，也不知道在哪获得，同一个角色攻击的时候，敌人死了也不会自动换一个敌人打，必须错开才行,,2024-02-09 11:49,未提供
577896546,TKGOs,5,还可以吧，毕竟我是把fate系列动画版的全看完才入坑的，释放宝具和人物立绘也都做的还不错。但入坑没多久，那些繁琐的卡的排列顺序和从者正确培养都很模糊，特别是那些np啊技能啊都不怎么明白，所以趁着我的号没痛苦前，哪位大佬能教一下😊😊,,2024-02-08 15:46,Vivo IQOO Z7x (m)
606210341,等着看烟花吧,5,本质上是个厨力游戏，日常比较佛系，不会占用太多时间,,2024-02-07 21:10,华为P30
391721146,南陌浮世,4,讲真的为了材料刷活动真的很痛苦，几个小时在重复刷本闭着眼睛我都能刷了，玩这游戏如果没有厨力就真的很难受了，,,2024-02-07 20:16,Realme真我GT Neo
118863204,User118863204,5,刚入坑自选谁比较好,,2024-02-07 17:58,华为nova 7 5G
408649622,忘崽牛奶,5,就是抽卡有点迷,,2024-02-07 09:12,华为平板 M6
52187890,BLACKLUAN,3,剧情很棒但是感觉没动力了,3,2024-02-06 01:25,一加手机PHP110
5068994,该用户已注销,2,吐了，就2.7第十节打之前没个提示谁知道得用尼莫助战啊？你直接锁一个尼莫不行么？打个主线各种逆天机制纯属浪费时间，不推还不行，不然后边活动打不了，就这你文案写出花来我也不想看，哪还有那心情，恶心，隔壁pcr也是卖声优卖卡面的氪金手游，游戏性都差不多，但比起来这边的体验完全就是一坨,,2024-02-05 22:29,华为 Nova 8 Pro
5151528,11,3,别再和谐了,,2024-02-04 02:57,未提供
514878660,拐崽,1,对新手极不友好。并且他打副本一定必须要拿助战。。。。。。。,,2024-02-03 02:00,华为GOT-AL19
590443244,小猫咪全是坏心思,3,应该是我变了，以前无限池也是几十上百箱手工刷的，现在不用科技玩不了半点，日服前年就退坑了，国服号今天抽完卡也该退了。<br />不得不说，至少它是我玩过最欧非守恒的游戏，比如烟雾镜30出货，大姐姐50出货，然后艾蕾320近保底……歪了个1001，整体下来400抽4个五星，看，1%，多稳的确率，就算你现在非到千石保底，将来必定有一发入魂的时候。,,2024-02-01 21:52,未提供
590806614,Benjamin,5,🃏抽卡体验：<br />以前没有保底，不是瞎歪就是出四星，想要五星并不容易，但是送的石头多,,2024-02-01 21:28,联想Z5s
734906,七海Nanami,4,国服这边是开服玩的，16年开服那时候上大一，然后一直玩到现在，说说感想吧。一开始的时候就是因为14年追的fsn，感觉这种题材真的很棒，而且ufo做的动画画面也爽，看到16年国服引进这个游戏，就不由分说的去预约了，开服自选选的b叔，就这么着开始了我的fgo之旅，如今这段路程已经走了8年（日服8国服7）。虽说这个游戏本身并不好玩，但在音乐，剧情这块，是真的很好，也是这个游戏让我开始了二游不跳过剧情的习惯（不管是好还是烂，总得先看看才知道是不是好是不是烂）。不过这个游戏还是很挑人的，毕竟整体就是刷刷刷，还没有自动，只能是手动或者找脚本。不过习惯了也就没啥了，大概就是这样。总之很庆幸自己喜欢fate系列，并且因为fate，又跑去看空境和月姬等型月社的作品，只能说是跳不出去了😂😂，游戏给4星吧。扣一星是因为玩法确实无聊，再加上bgo运营这边出过不少事（不过，有几个二游运营没出过事呢Orz）,26,2024-02-01 09:37,Vivo IQOO Neo6 SE
2636710,Tony,1,感觉画面和建模都好简陋。,2,2024-01-31 22:35,小米Xiaomi 12S Ultra
337183545,渡劫,5,从自建号入坑，断断续续的玩着，有被沉船心态炸过[笑]，也有被医生的等等剧情感动过[泪目]。也有吐槽，也有欢乐。好想回到过去，拯救人理的那一夜，算了不回去了，那一夜还没刷几次巴巴托斯就崩掉线了[滑稽]…新年快乐,4,2024-01-30 21:29,未提供
1363457,时间说真话,5,国服布料很多而且这个游戏厨力很大   不是真爱党建议别入坑,3,2024-01-30 04:51,未提供
3146565,海阔天空,2,抽卡净是歪，主线打不过，大蜘蛛留着你自己玩吧，886,2,2024-01-30 04:30,Realme GT Neo5 SE
407007146,啊荼,1,不好玩，凭什么他们都这么欧？,,2024-01-28 20:26,荣耀 X30i
466896747,良,5,因为他是FGO😋,,2024-01-28 13:37,Redmi K60
8577569,沙华.阿克蒙德,2,弃坑多年回归发现号没绑b站的直接没了,1,2024-01-28 06:00,Vivo IQOO 10 Pro
45842000,岳琦,5,等关服了<br />时长估计5倍多，有了ios登录方便很多<br />一套阵容光炮单体轮流换<br />流水的辅助 铁打的c<br />这游戏新玩家很少<br />老玩家也是大部分不断退坑回坑<br />哈哈哈哈，加油吧<br />2024/1/27我又来评价了 芜～今天algs常规赛第一天狙神时代 沸腾期待,3,2022-03-27 03:05,HUAWEI MatePad Pro 11
21576465,条辣西,3,抽卡体验只会越来越差，四星都快稀释到五星一样的概率了，随缘出货。<br />好消息出了保底，坏消息保底要千石。<br />处处沉。<br />大清梦犹在。<br />呜～,3,2019-09-02 01:16,华为 Mate40 Pro
399961256,櫻雾黎,2,吐了，半年来没有一个五星出货，这次又是500石头0出货，缘尽了。玩了2000+天，最近这段时间真感觉出货很低。算起来都差不多2k石头+100f了吧。😅,,2024-01-25 21:15,未提供
56670498,DPJ,1,这个游戏抽卡，真就靠赌。抽中了乐呵一阵，抽不出来糟心一整年。石头越多越甚。😅,4,2024-01-25 19:41,Honor Magic4
16687412,橆瀰凪雩,1,本来好好的，给开屏广告恶心到了。<br />这我能忍？<br />tap，b站，应用商店，三路差评接好了。,7,2024-01-25 04:17,未提供
477959076,ayana,1,新人快跑，建议日服或者爹服，再不济云剧情,5,2022-08-05 13:35,Vivo V2023A
16101375,玄虚刀,5,💃🏻立绘建模：5星<br />🧝🏻‍♀️角色人设：5星<br />绝对好玩的游戏，萌新玩下去会发现新大陆，忍不住了，bgo 启动😖,2,2024-01-23 22:59,Vivo S15 Pro
369358746,月长明 鸣依,5,游戏很好，但是材料掉率能不能高点，或者说每个材料都出一个专属关？（话说有很多种材料来着😂）游戏时长这里没显，也不知道咋回事，反正我是打到2.5.5的。最后材料真心不好刷，纯净只能换一百个，只能说是毛毛雨😂（虽然当时出纯净的时候已经是改善了😂）,2,2024-01-23 13:33,Vivo X9
