用户ID,用户名,评分,评论内容,点赞数,发布时间,设备型号
435500849,arrce,5,更新一下。。去年六月之后因为大宋机甲且神相太下水道后淡坑了。。最近又回来了没办法这辈子甩不掉网易游戏了🤗和隔壁燕双开中。。新门派还没转不知道手感。。但是最近转到玄机之后感觉之前的苦都白吃了😡顺火暖我求你加强神相行不行😇😇😇<br />一辈子被武侠mmo割韭菜😇爱玩没办法。。。wy我求你好好搞。。。从端游玩到手游,2,2024-05-26 22:22,未提供
324331231,有倖,1,贱游戏，一分都不该充🙂,1,2025-01-17 22:07,未提供
628534053,行间客,4,为了288我回来了😁😎,3,2025-01-17 21:57,Redmi Note 11E
442018158,yuci,5,不错哈！后悔咋没早点入坑🥹真的好好玩 可以拍拍视频啥的 陪朋友们玩一点也不无聊😍,2,2025-01-17 21:14,iPhone 15
582372679,洗洗,3,卸载又下载好多次了，现在给我的感觉就是好像很多玩法，但是一上线又好像没什么好玩，有点疲惫了,1,2025-01-17 21:00,未提供
564068571,枳椇子道人,5,完辣，没下这个官服的😅,,2025-01-17 18:18,OPPO Reno2
596371583,锦绣倾城,4,和仙逆联名，我在玩😘,2,2025-01-17 17:37,Huawei Enjoy 60
554104392,0101234,1,衣服丑不拉几，给这么多优惠劵，也没用啊，那些用天赏石才能买的衣服，还不如签到的好，关键还错过了签到😡,4,2024-10-08 15:42,未提供
458914530,莲花韩流派对立多来点,1,副本玩家有的爱要难度是吗反派怎么不把你五马分尸<br />你那么历害带带我怎么了<br />尽力了带不动问心无愧<br />练就多菜<br />现在是以前，以前是现在<br />输得起就玩,1,2025-01-17 16:32,OPPO PFTM20
611588446,User611588446,3,下载的是官服还是渠道服,1,2025-01-17 16:31,OPPO A7x中国版
548158222,.,1,为什么不给我掉羽毛！？,1,2025-01-17 14:59,未提供
663563734,小茜绝版手办,2,古风手游越来越没有古风的感觉了，现代的东西也是越来越多😓,4,2025-01-17 14:30,OPPO PGCM10
575739612,卿祈,1,不是你服务器炸了？ 一进去就给我卡退出来 啥意思啊,1,2025-01-17 13:08,Honor 90 Pro
71807267,泡泡,4,挺好玩的自从机甲没了就完美了,1,2025-01-17 11:24,OPPO PFTM20
499724873,声声寻,5,你怎么最近也癫癫的，一梦癫癫的被我骂了，你再不收敛一点，下一个骂你，你看看你出的衣服和剧情是人做的吗？永夜跑个图就捡垃圾我能被你那bug卡摔死三回<br />2024.11.15修改<br />已经回坑几周了，白嫖了几套衣服也氪了几套，暂时感觉不错，缺点就是天天虹桥激情罚站以及bug太多，买的那个扶摇轻功特效老在第三段飞下来的时候卡住，飞的越低越接近地卡的越离谱，砍树的时候如果正好刷新吞我砍的木，时长不对平板玩的没开记录这200应该是以前手机的，一天14小时都在线其中三分之二在罚站😭<br />2025.1.17修改<br />这下是真过年了，过年先不骂你了😋,,2024-11-15 02:49,未提供
441569237,七生符,3,在武侠方面属于比较好的那批，自由度方面也做的比较好，但游玩过程中需要一定的金钱支持,2,2024-01-26 23:07,Vivo IQOO Neo8
367612816,深秋入夜,3,朋友越来越少了，每周就周一上线清本玩一下，然后挂机、挂机、 挂机……<br />兴致越来越低迷 淡退到不想上号,4,2023-12-08 00:21,Vivo IQOO 12 Pro
697897048,山客,4,我是逆水寒开服玩家，以前玩的血河还记得很清楚啊，刀狂只要血河不要碎梦还记得有一群结义兄弟，后来不知道为什么越来越不爱上线感觉越来越无趣，江湖好像就是这样慢慢相逢然后慢慢离开,1,2025-01-17 01:29,未提供
644157676,小玫子,5,逆水寒这款游戏真的是个宝藏，我玩了这么久还是觉得特别好玩。每一个细节都处理得恰到好处，让人欲罢不能。从剧情到画面，再到玩法，无一不体现出它的精良制作。<br />🎣交互丰富度：高,1,2025-01-17 00:34,Vivo X100s
118256935,绵绵困眠眠,2,这个游戏体验感最高的是萌新，其次就是欧皇，正如广告说的确实可以一夜暴富，这游戏对萌新好的真的没的说，萌新可以入有带萌新给奖励的活动很多，而且平民和氪佬实力差距不大真的很感动，并且退游一段时间回来的老玩家努力一点点就可以追上大部队（退游15天有小芽标志）这个游戏贵的地方就在服装了不过也就那几套15万剩下的有288/268/228/98/68/28/6都有微氪可以冲因为大部分好看的衣服不是6元就是免费那种288的就出的时候穿个几次，并且这个游戏会送半价券代金券，带萌新给游戏的钱（纹玉）可以免费拿要钱的衣服而且这个游戏可以休闲，竞技，副本，都可以我天天种菜我还是比较推荐的，不过不要玩男号啊，衣服实在丑，还有这个游戏衣服设计单一，还有鸢染和情人节衣服BUG什么时候修我真服了，好了，以上都是废话，我恨你逆水寒天赏给我吃大保底，这下你高兴了吧，我永远都不会原谅你，永远都不会😅,15,2024-02-20 01:54,Vivo Y78m
626753866,陈,4,太多bag了,,2025-01-16 21:26,HONOR CLK-AN00
100761825,纤星,1,就你这破bug谁敢要？退出去剧情就看不了了😅我卡的就剩音频了,1,2025-01-16 20:49,华为 MatePad 11
579711633,Sandm 毒蛇,4,这是官服的吗？,1,2025-01-16 18:34,华为BTK-W00
471793359,潮汕阿枫,5,没有广告，很好玩,1,2025-01-16 16:46,华为P50 Pro
548990693,小陆7饭啦,4,一年玩家领完新年福利卸载啦，淡坑很久了<br />我想说：你总是傻傻的，热心肠，很抱歉，不能陪你闯荡江湖了。<br />为什么玩不下去了：剧情越来越烂，游戏风气都成什么了？（低龄胚胎媚芽什么坏标签都有）高强度战力焦虑<br />🧗自由度：特别高，想干嘛干嘛，但是对i人很不友好，有些任务强制和其他玩家互动<br />🏹代入感：前面几章剧情都很好看也有武侠味，后面又是机甲啊又是科幻片的，看不下去一点<br />⚔️世界观：喜欢汴京杭州这种地图，探索都满了。后面出的几个地方连传送点都不想开<br />🎣交互丰富度：可以钓鱼建房子家具萌宠打牌等等，能缝的都缝了<br />🎮可玩性：也有好感系统（好感系统做的是我最为满意的点）抽卡，离线交互，捏脸系统我觉得手游端第一吧（）总而言之还是那句话能缝的都缝了。最近送的东西很多，什么破烂玩意都送。<br />🌃画面音乐：男号服装不是裸上半就是露肩膀露腰，古风世界天天出这种衣服真是意义不明。画质有一说一手游端第一第二了（我的配置不算好也能带动）<br />🔖运营服务：别想着你那机甲奥特曼科幻了，把你那个副本掉发几率提提，打半年了也没给我掉好东西。官方一有事道歉处理速度也快，男号手脚优化！！,10,2025-01-16 05:21,未提供
109455692,儒生脱尘,5,明天新版本会开新服吗？,1,2025-01-16 00:34,Huawei Mate 50
413697282,🐟,2,搞啥啊最近老是显示系统繁忙,1,2025-01-16 00:20,OPPO Reno12
425876747,顺火暖,1,啥游戏啊，两年了都没给我发天赏石和情缘，避雷,2,2025-01-15 23:43,未提供
578782616,凌晨.,1,根本就登不上去，等了快一个小时加载是一点没动过卡得要死,2,2025-01-15 19:59,华为畅享10 Plus
448825122,幽寒雨,5,又是新的一年,3,2025-01-09 10:52,未提供
683793290,User683793290,1,为什么闪退！为什么闪退！为什么闪退！,2,2025-01-15 13:23,未提供
416394598,User416394598,3,能不能修复下视角突然卡着动不了或者无法缩放啊，最近老是出现这个问题醉了,,2025-01-15 11:09,Huawei Pura 70
688449718,沈曦棠,2,能好好玩吗？一进去就闪退，一进去就闪退，好玩吗？想干啥？,2,2025-01-14 22:12,华为 荣耀畅玩20 5G
46745179,子墨,4,开服玩家，到现在五六百天，中途弃坑了几个月。逆水寒是我玩过的MMO里真正能做到弃坑半年，回坑两周跟上进度的游戏（一梦江湖学着点哈，你那打本门槛提的比我修为还快），是一款适合挂机的开放世界换装育宠游戏。主要玩法是捏脸、时装染色、打桩、在世界频道当应声虫，以及在派对工坊演武场等你不喜欢玩但为了仨瓜俩枣必须玩，于是一直挂机消磨时间的武侠类top游戏。虽然你的爆率十分感人，虽然你的时装全是破布条子（男号更是破布条子都不如哈），虽然你的社交养成系统比开荒打本还坐牢，但你是好游戏，有事你真滑跪，有bug你真修，有韭菜你真割。新的一年希望寒子再接再厉，多活几年，给友商上点强度。今年我们男号就不过年了哈，看你那爆料我朋友有点不舒服。,35,2025-01-14 20:44,Vivo V1829A
668969418,该用户已注销,1,公平论武公平吗？你要不要自己看看？没一个正常队友，打个巅峰赛都能连跪，你跟王者挺有学习性啊,2,2025-01-14 19:34,Vivo IQOO Neo8
10236720,虚荣,1,这游戏还有人吹不氪金，不氪金打个b舞阳城都打不了，氪佬灵韵多的用不完，不氪金能有灵韵那你牛逼,9,2023-08-03 02:40,Vivo V2353A
562538395,。,1,第一颗天赏就吃满保底 能不能调一下你的爆率,1,2025-01-14 13:52,Vivo IQOO Z7
57212550,衣知世,1,垃圾游戏，出一堆天赏上一堆转盘,2,2025-01-14 03:34,Vivo X200 Pro Mini
440623183,hor,5,不知不觉竟然玩了快500个小时了哈哈哈，孤狼玩家竟然能坚持这么久也是厉害了,1,2025-01-14 02:32,未提供
689134041,鸭力,4,为啥我的老是正在初始化啊有没有人帮我一直进不去……,1,2025-01-14 00:10,未提供
573533652,汐月,1,什么意思啊，莫名其妙发不出去消息，也没有禁言，逆水寒你到底想干嘛啊？能不能处理好事情，我也没有发什么信息，哪怕是禁言了，告诉我一下啊？,1,2025-01-14 00:09,未提供
413594430,☆fairy星,4,"之前萌新的时候写过，但被太多人质疑是逆水寒刷的哈，即使现在我也认为我之前写的那篇没有太大的错，不至于被当成刷的吧?我不就说是自由度超出我意料，然后打那个5星还是4星的评论，然后一堆人说是我是刷的。<br />事先声明，我只从自由度/画风/音乐来说哈，pvp不会说，单纯是因为我看不太懂，秒伤低的要死。<br />🧗自由度：<br />自由度我认为是超好，身份，宠物，庄园，基本上是应有尽有了。然后他不强制你做任务，你想做就做，你不想做就不做。举例一个我萌新时期的例子，我萌新的时候玩儿了起码得有一个星期，我才发现有庄园这个功能，然后他任务里是没有提醒的，就你点那个庄园图标才会给你弹出任务。然后一年前的事儿了，我不确定现在还是不是。<br />拍照功能可谓是应有尽有，然后最近好像出了一个打光，拍照更丰富了。反正我就是个渣，全靠大佬的模板。<br />逆水寒有官方出的跳舞，身份等级越高解锁的舞蹈就更多，挺好玩的，期中有一些官方的整活。<br />宠物玩法还行，然后官方好像也没说这个宠物是刷新的还是自己刷的，就导致有一些人以为是刷的，就说在那里等的人不刷。然后那些等的人可能就以为是刷新的，就在那里不刷。官方如果没说的话，最好出来解释一下哈。<br />我比较喜欢这个剧组，自定义舞蹈动作，表情。我不敢说全部游戏，但我可以肯定在我玩的所有游戏里是遥遥领先的存在。这个剧组也可以翻拍主线里的一些动画，可以把一些出现在这里面的角色改成别人或者自己。<br />然后不是有宠物模式吗，这个宠物如果你抓到了这个宠物有跳舞这个技能，你跳舞的时候会跟你一块跳舞，并且如果你保存了你在剧组自定义里的动作，你就可以更改宠物跳舞的动作<br />我不多说了，反正就自由度是提高的<br />🎣交互丰富度：<br />还行，有个门客模式，可以捏你自己喜欢的人物，设定性格，关键在于可以自由对话。这个目前好像除了一些聊天软件就没有了吧?反正我挺喜欢的，但本质上是AI，大家理性对待哈。<br />离线玩家如果遇到是可以进行对话的，还可以做一些互动 。然后之前我刷视频还能看到一些玩家离线后，自己的人物换了衣服。我没遇到过，也不知道是真是假。这个玩法对我来说很新奇<br />身份玩法挺好的，可圈可点，有好的，也有不好的。好的就是玩法多样，不好的就是升级太慢了，我自己觉得哈。<br />大世界探索，相比解谜，打怪，多增加了一点趣味性，例如我最近在一个地图里(忘了叫啥名了)，玩到了不下3次的猴子拍手喊叫游戏，这个玩法就类似音游，就找准他们的规律，然后他们做啥动作我就做啥动作，然后这个规律的时间还得一样(不一定非得一样，你大概不一样你也可以拿到)。<br />他这个衣服不一定要钱，可以用代金券、半价券，然后如果是礼盒的话，还可以用铜钱买，这个铜钱的获取是可以不用钱的。我挺喜欢的。<br />反正还行<br />✍🏻建议：<br />我上面不是说的那个铜钱吗，铜钱方法虽然多样，但是每日日课你非得弄个可能吗?就有一定几率你才能获得5000,2000吗?你知道我连续空了2天之后看到获得的是2000有多崩溃吗?小寒，你能把这给改了吗?算我求求<br />还有活力，你这个是不是恢复的有点太慢了点，能不能把速度稍微往上提一提呢，反正我活力是不够用哈。<br />反正你如果喜欢自由度高一点的画风，音乐好一点儿，可以看看逆水寒，喜欢吃瓜的也可以来逆水寒(真的超级多)。PVP我不知道，可以去看别的评论。",82,2025-01-13 23:58,小米Xiaomi Pad 5
15547653,琥琥,2,搞的人不像人，鬼不像鬼，摩托这些都来了,2,2025-01-13 23:22,Huawei P60 Pro
358747595,江寒,4,刚入坑一个月的萌新，看攻略弄的求指点(Ｔ▽Ｔ)<br />希望一些探索的BUG可以修一下,1,2025-01-13 21:18,未提供
425957582,念不柚安,4,休闲党，表示下回来，回归萌新状态！很久没玩了，下回来了，号还在！自己都不知道都70级了！画风很喜欢，就是内存太大了！！,1,2025-01-13 20:09,未提供
459376564,👀,1,垃圾游戏，爆率感人，天天被欧皇骑脸,1,2025-01-13 19:49,未提供
4516040,w,2,把主线剧情搞那么难干嘛，神经,7,2023-06-30 11:30,未提供
612493860,参,5,老少皆宜，界面时尚,1,2025-01-13 13:52,未提供
492939116,咦惹-_-||,5,288都送了，再送我个情缘怎么了？,,2025-01-13 13:48,Vivo V2203A
641732966,困 困魚～,5,啊 自由度挺好的,1,2025-01-13 11:51,OPPO A35
559147015,乌龙茶,1,真有你的。衣服武器都进转盘。开服承诺就和放屁一样。,6,2025-01-12 23:37,iPhone 13 Pro
29482465,早安友利奈绪,1,逆水寒手游这个项目有测试组吗？秘境每个地图必有一个地方能让龙吟出不来，位移都不敢用，生怕卡哪了。还有那个新版本游戏内下载，千兆网能变成kb每秒，还导致游戏内探索都走不动路。退出去重新登录更好玩了，之前下载不算，要重新下载。来来回回总共下载了248％，两个G的内容下了六个G了。bug上搞了个游戏？,1,2025-01-12 20:52,未提供
44581211,俺就一打游戏的,3,〈零〉总结<br />如果你是只推主线的『剧情党』兼『手游党』，且恰好对『武侠』题材有兴趣，那么这将会是一款不可多得的好游戏。<br />你不因为任何卡数值的问题而中断主线，也能得到比小说更有表现力、比电视剧更有参与感的体验。<br />〈一〉剧情 ⭐⭐⭐⭐⭐<br />主线『逆水寒』：小说改，虽不及原著，但放到手游里却是鹤立鸡群，其中跌宕起伏尤为精彩。<br />改编部分笔力不足，虽通俗易懂，但略显遗憾。<br />（其他剧情少了些江湖气息，不作推荐）<br />〈二〉战斗 ⭐⭐⭐<br />可操作性很低，部分技能释放后不能移动，影响了战斗的流畅性。<br />战斗结果主要取决于练度，其次是技能搭配与释放顺序。<br />表现上无疑是优于剑3等早期mmo，但无法与动作游戏相相提并论。<br />〈三〉肝氪度<br />如果你和我一样，不玩pvp内容，推完主线就相忘于江湖，那确实不肝不氪。甚至还能白嫖到一个皮肤。<br />〈四〉设备要求<br />我开最高画质玩的，玩久了有点烫。<br />手机性能太不好的玩起来可能发烫、掉帧比较严重。解决办法就只能降画质或者弄个散热器了。模拟器？有电脑不如玩别的……<br />—————————————————————<br />主线剧情从武侠变仙侠了…,9,2024-06-18 23:02,红魔9S Pro+
6373017,泠渊,2,时装确认上抽卡了，提桶跑路，拜拜了您嘞,2,2025-01-12 18:02,Vivo IQOO 11
99651769,遙望齊州九點煙▓一泓海水杯中瀉,3,先抑再扬<br />轻功不能打断，跳跃和疾跑手感好差，跳跃那种檐角楼会按键不好用，要么莫名跳不上去，要么用力过猛，而且卡头。疾跑的后摇老长，不好停下来，难刹车。感觉操纵角色的动作没有和场景细节有实际意义的交互，自己耍的是团粗糙模型。<br />幻视页游<br />捏脸近看远看两码事，近看淡泊聪明，全身看眼白和反光会变大，莫名傻<br />闪避动作要不制作组还是删了吧，卡死，衔接僵硬还等攻击动作后摇彻底结束<br />游戏缝的有点多，官方都说自己缝合怪，深有自知，算了<br />镶嵌装备升级宝石四五级的费用天价交子<br />npc不眨眼，呆，而且部分有年纪的角色胡子下脸却很年轻，比如戚少容，违和强<br />“我”的剧情配音太年轻了，如果捏的叔脸姨脸怎么办<br />骑仙鹤和机关飞机，以及s2赛季里的新群龙之首动画能清楚看到自己角色的屁股，有点尴尬，到底想干嘛<br />自己庄园里的小动物可以抚摸它们，好像挺温柔不是？但是我只是个无情地只想要它们产出制品的人，这个交互难受<br />进无根门要素问组队，滴了半天，任务没提前说，都要进棺材了拉了不是素问的好友组队才提示，扫兴<br />打造武器特效非酋是没有好下场的，没有金保底，而血河没有那两个特效就是个寄<br />点名批评辽宋边境那个柜子踢球的解谜，被地形卡，人物动作朝向卡，差评<br />内功周天的推荐是一个大坑，我玩的血河，被推荐里的三金三火输出型给驴了，实际上哪里需要这种装配？pvp普遍三金三土，pve三金两木一火。前期因为不实际的推荐耗了很多资源，大弯路。<br />组队副本的环境不太好，大部分卡dps，而舞阳外城英雄对血河要求有一定坦度且拉怪，捉襟见肘<br />任务里的跟随让自动寻路道具成为笑话<br />庄园bgm无法更改，太欢快了，和搭建的清幽场景出入太大<br />箱子多且不值钱，真就“垃圾”，而且解谜单一，和环境没有太多互动，在汴京敲的音乐瓶子除了乐谱和边境沙漠的没有区别<br />但是<br />剧情值得，很多并不傻乐，会让人有感触且思考，最近的岁月神偷就不错。一些奇遇任务的交互有趣，ai性对话可玩，但是ai还是傻<br />玩的男号，感官还行，但女号一直剧情里被口头揩油，差劲<br />朋友圈发表即使没有真实好友回复，也有游戏里的角色会回复，感觉很暖心不是在面壁，虽然有时有点傻，毕竟ai<br />一些副本里的流程穿插有惊喜，如每日里的秋岚画院的进画，碧血鸣沙的骑马搏斗助战弹反，舞阳城里的谱子和跳舞。是趣味也是难点<br />庄园没有承重，氪金才有的家具，懂的都懂，好评<br />缝得挺多，所以可玩性还是不错的，虽然bug多，但是耐玩，放下臆断会有更客观的感受<br />很多这样的游戏会和你交流，什么才是江湖。是人情，是岁月变化，还是风花雪月，这一点逆水寒是做到了的。<br />不在意其他就想关注剧情作品的人可以玩玩，其他就算了。<br />（一编，宿命相逢赛季）<br />…………………………<br />…………………………<br />二编，现在版本2.23九州飞光，2025.1.12.<br />中间退了两个赛季😇😇<br />机甲那个被诟病的赛季版本问题就不提了，没参与😇😇<br />期间游戏优化了之前评论提到的：角色配音类型增加、武器打造给了定向保底、内功推荐灵活了一些<br />还有其他的优化，比如：<br />1.庄园获得资材的方法增加了一些，不用再一个劲老实卖菜了。以及可更换背景音乐了，虽然是游戏曲库<br />2.副本里外观和独珍加了保底，虽然白发的保底仍然道阻且长😭<br />3.绑玉交子还有强化玉的日常获得增加，基本没有强化装备的压力<br />4.历史首充送的绑玉转限定纹玉非常好评！！😍<br />………………<br />🙏🙏🙏还是有一些问题建议🙌🙌🙌：<br />1.还是想说，能不能添加一个在好友庄园里一键寻找二倍收购的按钮！！<br />2.过往副本比如周六人本的外观能不能加速一下，打一抵二，没有人想去打这个除了回归外观党，随着空失版本积压，回归玩家新玩家人机重复打这样的本真的很无聊！！！😭😭增加一些其他获得这些外观的方法也可以啊，比如xx值兑换之类的。你游版本越出越多这样问题不可难免<br />3.上面这点引出个问题，就是宿命相逢版本后的副本设计越来越无聊😟，新本老本之间只有数值的区别，没有什么必须走的机制，老本可能就柳沧海那个结界会卡一下其他闭眼过。<br />4.能不能增加过往版本副本的利用率，比如增添一点比较诱人的成就收集，不要老是绑玉绑玉的！<br />人机数值碾压过了雁过无痕，很希望新玩家入坑能深入去了解过往副本😭，因为里面真的有一些不错的设计和故事，增加一点对这个游戏历史的代入感。回归玩家每每看没怎么打过那些副本不至于感觉空了一块似的😭😭。（这个从剑三回来的心有感触）<br />5.外观补要再玻璃糖纸了😠，强烈建议减少底纹+炫光的布料质感设计。设计组请务必了解一些不同布料的厚重感质感，增加布料阴影的细节。喜羊羊与灰太狼的女装联动质感就好很多😍。<br />4.庄园加载巨卡巨慢，去好友家、回自己家都要缓十秒左右模型才能正常行走。优化一下把拜托<br />其他的老问题依然在，比如男装丑不能看😡😡（已转女号）<br />游戏或许可以用福利温挽玩家，但是最终还需靠玩法趣味性长期运营。<br />最后还是祝看到这里的各位一发天赏，马上掉白发！！,2,2023-08-31 02:39,一加8T 5G
21918167,可达鸭,2,好几次了，手机那个b移动轮班，放完技能经常断触，明明没松开，老是罚站<br />分界线<br />6.14，已老实，你游确实无聊，但是至少还不是💩，隔壁的💩我是真的玩不下去，给你把剩下的两星补上，周年庆好好做，做不好直接给你扣回去<br />8.2没有什么理由，玄甲1星<br />12.20你看看这还是宋朝吗，版本前瞻赛博大宋，全是现代元素，衣服武器全是赛博朋克，你自己吹嘘的古风呢？除了老地图和便宜衣服是古风以外我已经找不到和古风沾边的东西了，不知道的还以为是龙族里面出古风衣服，失望透顶了<br />过年三转盘，怎么不死一死啊,10,2023-07-01 09:24,小米Xiaomi 14
653866809,念小鱼🍀,5,我希望渠道服和官服也能一起打副本，官方大大球球😣,4,2025-01-12 17:12,OPPO Reno 5
655935290,物以稀为贵,1,官方给我解释一下什么意思😡😡😡😡😡,2,2025-01-12 13:52,OPPO Reno3 Pro 5G中国版
657467448,悠,3,送的那些东西就不能买服装，活动送的滑板也领不了,,2025-01-12 13:09,iQOO Neo5 SE
64729011,差点吐了,1,画面很乱 对新手不友好 战斗操作也很乱七八糟的 多个技能根本不知道是干嘛的 下载玩了一个小时就卸载了,1,2025-01-12 13:02,小米Xiaomi 14
429329265,蒸饺不加菜.,4,退游大半年了，刚回游三个月，特别是现在也快新年了应该有点可玩的吧，但是玩完主线真的吓我一雷，还有副本好像有高爆率结果还是爆几个跳跳豚。。<br />不能说是全勤吧，24新年活动之后到三个月前一直处在退游状态，只能说这游戏对于单机玩家来说还是太无聊了，每天就是上线做任务打本，做完了就看着人物发发呆，现在一堆现代元素，虹桥上女的漏肩膀漏胳膊男的西装校服，当初我就是喜欢古风才入坑的，衣服一直出到白狐我都还能接受，没想到一年之后早就不是当初那个江湖了<br />剧情我知道肯定是要改的，再按照原作北宋都要亡了，但是改的也太玄幻了，跟修仙似的，就这么水灵灵的干掉了仇人，这剧情写的还能再烂一点吗<br />给老玩家多点福利。。。别老媚芽了。。,,2025-01-12 11:47,未提供
609008986,z,5,逆水寒，启动<br />自从有了288自选，逆水寒就变成了第一mmo<br />自由度超级高，画质老牛了<br />互动超级多，那么多可以玩的功能，总有你喜欢的（PVE，PVP，建庄园，养宠物，音游跳舞，采摘，挖矿，探案，寻宝，钓鱼，自建地图，大世界探索，剧情，换装，应有尽有哈）,3,2025-01-12 10:58,未提供
71885868,姑凉她未满十八,5,摇光听雪 回归人员找亲友 有的d我 谢谢,1,2024-11-13 15:14,小米Xiaomi 14 Pro
690285355,张筱雅,5,🧗自由度高🏹代入感强<br />✍🏻建议多出几件外观,1,2025-01-12 00:41,华为荣耀9i
517690543,对方正在输入...,2,可不可以把bug修一修 有时候进游戏半天进不去 还得卸载重新登录,1,2025-01-11 22:28,Hi nova 9
328250234,杨杨,5,好玩希望可以玩的人一人一个天赏,1,2025-01-11 21:16,一加手机Ace 3 Pro
641326214,ブリリ.ガントリ,4,🧗自由度：<br />自由度蛮高的大世界探索打副本竞技战场那些过剧情<br />⚔️世界观：<br />就是武侠世界，但是好像变成赛博大宋了<br />🎣交互丰富度：<br />可以成为应声虫，也可以cpdd，孤狼玩家别想<br />🌃画面音乐：<br />这个得看是什么手机配置，手机配置低的话就只能用比较流畅的那种画质，就是没有那么高，好的话可以开极致<br />🎮可玩性：<br />挺高的，就是稍微比较氪<br />🔖运营服务：<br />还行就是管理的不多，官方还我江湖<br />✍🏻建议：<br />希望多送点，不要给太高价格，玩家建议听，解决好现在的各种问题，还我一个江湖,35,2025-01-11 18:04,华为平板 M6
630271786,战魂殇,5,好好一个游戏，非得完成B聊天软件,,2025-01-11 17:35,RealmeGT Neo5
99818287,王安之,4,2025-1-11    今天回来下载需要70G空间且下载超慢（STEAM下载可以达到几十兆）这里只能达到几兆？我的问题喽？十几个小时下载时间想想都要跑路。。。。。。春节前后刷刷就跑！！！<br />😁全靠同行衬托<br />公测玩家。出去旅游一个月就A了！总共玩不到两个月吧……<br />在如今信息爆炸；时间如梭的时代。你做到了不肝不氪且非常有代入感！让江湖从此有了你我的身影……<br />UI的巧夺天工、画质的精细程度、剧情的江湖感、真是可圈可点。记得有一个支线(情景剧)一个小女孩从出生的疑惑到一路的坎坎坷坷；不向命运低头勇敢奋斗，为了追寻理想与希望历经种种困难与挫折最终到达梦想的彼岸……说实话当时到达结局的时候已经眼含热泪，或许那个时候让我想起了人生的某个阶段而产生的共鸣吧！<br />当然你是有缺点的。人无完人某不是圣贤！<br />社交属性的不均衡性！没有玩家间的交易系统等等(当然这有商业考量)然江湖的形形色色就会获缺一部分。<br />PVE的真-伪随机性！让欧的真欧，非的真非。包括内功等等(当然你是有在调整中)而副本的强机制性让玩法非常的有上班感。如赛季毕业全身完美打造6带6(可以理解完全划水🚣🏻‍♀️6人)翻车几率都会超过50%！虽然你是总体的降低副本难度让这样的玩法失去了乐趣。<br />PVP我想说就是一坨。1V1-3V3-12V12-【帮战(微微有点说法；下面评价不包括帮战)】。完全没有玩家间的尔虞我诈；见招拆招。全凭感觉丢技能和躲闪；除了碎梦和神像的解控清晰明了。什么素问的翅膀、血河的血雾等等开极致单独远看特效都不清晰。更何况在PVP中！所有的技能进攻与防守都很难发现且很多都是瞬发。完全上去就是打一套自己能知道的技能。(注意是知道而不是看到)对面都看不到你丢的什么技能顺序。这里就别谈反制了。<br />当然有护短的说：打的久了不就知道各个职业都是什么套路和丢技能时机了！你说的对。这样不也是凭经验与感觉去应对！现在谁能站出来说我PVP全程能非常清晰明了的看到对面丢的所有技能和顺序且能很准确的应对？<br />再说说出个阵营对抗全天24小时开放。随机凑够40V40就可以开。让拥有一颗战斗心的人得以释放……<br />最后的最后！祝愿小寒越来越好！毕竟还算听劝。再有就是别搞一些乱七八糟的联动了…三思而后行。<br />就是想问问策划时装设计是不都是女生？男装一个比一个丑……,40,2024-06-14 10:00,未提供
32305677,枳白,1,破游戏差评，动不动就封我铜钱，<br />号莫名其妙被注销了，找客服，客服说什么已经注销了没有数据没办法找回，还氪了不少钱呢，真的服了，<br />除了氪金还是氪金<br />差评差评差评,2,2025-01-11 15:28,未提供
418746642,Million米立安,2,"Shit一样的游戏,好好的武侠非要加入现代元素的衣服，学学隔壁怎么做江湖吧。",3,2025-01-11 13:52,华为Pura70pro
453191794,神澜,4,只能说是我玩过的仙侠游戏中建模看起来令人最舒服的一款,2,2025-01-11 13:46,华为 nova 6 5G
690236824,咿呀学语,4,1.  整体各方面都不错，就是太肝了🥹🥹我只想选择性玩，没有时间和精力玩所有啊。所以不要把所有都联系起来好吗？玩做这个项目，玩着玩着就必须要去做另一个项目获取资源。很累的！！！！！！<br />2. 还有爬山的时候，bug 比较多，经常翻不上去，卡在凸出那块。虽然有轻功，但是有些小山也上不去啊。承影剑有时也用不了•ᴗ•💧<br />3. 界面太复杂了😵‍💫<br />4. 升级装备需要资源好多😮‍💨,,2025-01-11 10:04,未提供
605821269,宛泠,5,很好玩，然后剧情丰富，真的很推荐，最重要的是福利也不错,1,2025-01-11 08:56,Vivo Y53t
683518705,苏苏,5,挺好的，喜欢古风的话不太推荐。。。,1,2025-01-11 00:44,OPPO Reno12
578434847,我的小熊饼干,2,不是  我就是把逆水寒给卸载了  我现在下载回来了  为什么我以前的号回不来了  有没有人知道怎么把以前的号弄回来  在线等挺急的😂,2,2025-01-10 23:59,Redmi K70 Ultra
591576605,牧羊人,3,移动端最高30帧，玩的我想吐<br />🌃画面音乐：<br />帧数最高30锁死,,2025-01-10 22:02,小米Xiaomi MIX Fold 3
497950046,86的¥,2,两天没玩，卡在更新页面，一直都进不进去。,1,2025-01-10 20:38,未提供
